web-scraper-order,web-scraper-start-url,Date,Tourist_Home_Location,Scrape_Tagline,Scrape_Review_Text
"1733316933-2198","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or610-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 29 September 2017","2 contributions","Mall review","Excellent experience with beautiful weather specially for someone from Rajasthan it was paradise on earth"
"1733316940-2199","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 22 October 2017","Kolkata (Calcutta), India","A MUST PLACE TO VISIT IF VISITNG SHIMLA","Mall road is on the up hill of Shimla from where we have many beautiful views of surrounding . It is like someone made houses as a box and kept at different layers of hills. There are Church, restaurants, free area where kids can enjoy playing something.
Mixed with old British made structures - old houses, shops , cafe, Theatre etc etc, Must stay till sunset and an evening tea at any restaurant will refresh more and a spectacular evening view can be enjoyed. Shopping can be also an option like woolen stuff, wooden handmade stuffs but be careful about authenticity."
"1733316940-2200","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 21 October 2017","Bengaluru, India","Just like any hill station","Nothing new about it except that the Mall has a bit of a ""european square"" feeling about it. No vehicles in the main area and lots of people hanging around and about.

There is a church, a library, a museum/culture center. But otherwise it isn't very different from other hill stations in India"
"1733316940-2201","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 20 October 2017","Hove","A cross between Surrey and Bladerunner","This is a must see place. It is old world England, mixed with old world India and modern India. A great place to wander and watch the crowds go by. Some good little cafes. Great at night when it looks like a sense from Bladerunner."
"1733316940-2202","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 18 October 2017","85 contributions","Busy area with colonial memories","Built into the mountainside the Mall is a busy pedestrian area with shops, cafe, restaurants, schools and a Victorian theatre .... along with monkeys.
This area is a must visit in a Shimla ... with echos of colonialism giving way to modern friendly India. Plenty of shops and cafes mixed with history."
"1733316940-2203","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 16 October 2017","Jaipur, India","Heart of the City without running Vehicle and pollution","Mostly travellers who come to Shimla wants to visit Mall road and spend 2 to 3 Hours here. It houses Kali bari temple and  scandle point itself that makes it more crowded. Mall road is just like other cities mail shopping street like: 56 Dukan in Indore. But due to tourist destination and surrounded hills it has its own beauty. If you plan to visit Shimla, Spend sometime mall road it will give you a different experience of Shopping street without and noisy vehicle."
"1733316940-2204","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 13 October 2017","Kolkata (Calcutta), India","Best view place to stroll in the evening in Shimla","I went to this place 3 times this year. This is a favorite area of Shimla. It has a lot of shops, restaurants, and a church. Ideal place to spent time with family if you go to Shimla. All good hotels are also here. The kids would enjoy the most as no vehicles are allowed expect for govt ones. Very good place to chill out!"
"1733316940-2205","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 13 October 2017","1 contribution","Fun with friends","Mall road is good place for shopping. Eating joints are good.Christ church, Ridge and lakkar Bazar are gud places of interest."
"1733316940-2206","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 10 October 2017","5 contributions","Shopping Street","Nice shopping hub. Mall road is just like other shopping streets in India. But too much rushy in season."
"1733316940-2207","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 8 October 2017","Scotland, UK","Shopping time","The promenade is a good place to browse the shops, and it connects to the lower bazaar which is a bustling hub for bargain hunters. The mall is the place to be in Simla, with its eclectic mix of shops, stalls, cafés and restaurants."
"1733316940-2208","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 8 October 2017","Washington Crossing, PA","Walking and shopping street","Nicest road in Shimla to take a stroll.Has some shops one one side and has some cafes too.Some incline to walk on but fresh air and a very nice walk."
"1733316949-2209","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or590-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 2 November 2017","Greenford, UK","great for shopping, eating and soaking up ambience","Shimla is known for the mall road.  It is particularly attractive around sunset ( the shops close around 9.00 pm) to catch views of the houses precariously clinging to the mountainside.  Some good shops for sweaters and shawls.  Goods are surprisingly cheap and good value for money."
"1733316949-2210","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or590-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 2 November 2017","39 contributions","Good variety of shops","Spent most of the time on the upper Mall, which was where the higher end shops were situated. Wish we had spent longer on the lower Mall roads as that seemed to be where the more interesting shops were situated."
"1733316949-2211","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or590-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 2 November 2017","Mumbai, India","Best place in shimla","Shimla is the captital city of himachal Pradesh..... crowded town with grt view.....there not much of places to see like manali however the mall road is the must.....car go only till parking post which you can walk or take a lift to get start on mall road.....the best place for shoppholic and foodies as u get real nice street food....foodie must visit the lower bazar in mall road as u get awesome food......there the the rigde to take photo and good view of shimla..... lakkar bazaar is for all wodden stuff.....the view in snow would be best time to visit."
"1733316949-2212","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or590-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 1 November 2017","15 contributions","Good","Mall Road of shimla is longer than mall roads of Manali and Mussoorie . It offers many shops for shopping . Specially i liked Lakkar Bazar . Bakery products were good but No good restaurants like Mussoorie ."
"1733316949-2213","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or590-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 30 October 2017","Kolkata (Calcutta), India","Perfect place to chill out","We stayed in Shimla on Sunday.And due to holiday, shops & restaurants opened quite late. We enjoyed the early morning silence on hill. Beware from the monkey, if are coming alone in morning & evening."
"1733316949-2214","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or590-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 28 October 2017","Pune, India","Good walk with many eateries and shopping options","Shimla Mall Road is one of very good places to walk around, shop and eat. Many options available. Fun place to spend 1-2 hours."
"1733316949-2215","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or590-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 25 October 2017","Lucknow, India","Joy of shopping","The rood is filled with shops and resraurants and bars that offer great time for foodies and shopping enthsiasts"
"1733316949-2216","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or590-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 23 October 2017","New Delhi, India","Small commercial hub of Shimla!","The mall road in Shimla is small as compared to Mussorie but still it was enjoyable. Horse rides are there. Recommended for travelers."
"1733316949-2217","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or590-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 23 October 2017","Jalandhar, India","Old memories","Neat and clean branded food joints awesome place , if u r in shimla must see here without mall road u have seen nothing in shimla"
"1733316949-2218","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or590-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 22 October 2017","Vadodara, India","Best place to roam in Simla","Best place to roam in Simla Especially for shopping and food. We have visited twice during our stay . You can look to stay on Mall Road in Hotel like Clark’s"
"1733316960-2219","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or580-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 12 November 2017","Shimla, India","The Mall","The place where anyone can meet anyone :D

Beautiful and well organized place where a person can spend time roaming from one end of shimla to other.

You can have fun on The Ridge or chill out time at The Mall Shimla.

This is the best Mall of any Hill Station.

Must Visit Place"
"1733316960-2220","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or580-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 10 November 2017","silchar","Nice place to hang out","The mall is a no car zone and one can enjoy the walk and feel lost amongst the crowd. Lots of shopping options are available."
"1733316960-2221","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or580-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 10 November 2017","19 contributions","I have read and hear a lot about it","super cool place to hang around nice ambience beautiful shops ..visit the place in the morning, afternoon, evening anytime you are going to enjoy it. 
Nice coffee bars , restaurants, resorts, shops, street shops must visit."
"1733316960-2222","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or580-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 10 November 2017","Mumbai, India","Shimla means the Mall to every one","Located below the Ridge, this is the main road of Shimla. No vehicles are allowed here and hence is an attractive walking thorough fare for all.
Good shops, restaurants and show rooms line this road and hence is the main attraction of this town.
This is the place to buy handicrafts and all other goods"
"1733316960-2223","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or580-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 9 November 2017","Kolkata (Calcutta), India","Heart of Shimla","One of the most happening place in Shimla. u can seat here for hours and watch the life line of Shimla locals and travellers..tourists..guides...in fact every ones....and suddenly u wake up and feel that several hours are just gone...u never feel Bore to seat here.....i think every person pass through the Mall once in the whole day who are present in Shimla..very rear that much spacious mountain top and ridge area u will find in Hill station in India..
Just LOVE the place..A old Church situated on the Mall like a Golden Crown of the Mall..
surrounding scenic beauty is very attractive...just one draw back every seating bench is towards the  Mall...Kash some of them are pointed towards for the beautiful Valley view..then it will be most Perfect..
One of the favourite place in Shimla for time spending..
Must go place..and i know every one will.... :=)"
"1733316960-2224","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or580-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 8 November 2017","Taipei, Taiwan","Great...!","Very crowdy place but very good atmosphere. As always Mall area of a Hill station is the heart of the city. Shimla mall is no exception. Great view, a lots of heritage building, foods, shops etc. A must visit place in Shimla"
"1733316960-2225","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or580-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 8 November 2017","18 contributions","Great place to hangout","We have visited this place as a group a friends and it was nice place to roam and to taste different street foods and the climate and ambience was very pleasant."
"1733316960-2226","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or580-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 7 November 2017","172 contributions","Cute shops and village feel","The Mall in Shimla is a cute parade of shops, bars and restaurants. Great views over the mountains and a village feel to it. Well worth checking out the bakeries!"
"1733316960-2227","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or580-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 5 November 2017","Minehead, UK","Mall-velous !","A visit to Shimla is not complete without a visit here. Shops and restaurants galore and clean streets make this a must see. 
Taking in Scandal Point and stretching towards the Viceregal Lodge.

Lots to see!"
"1733316960-2228","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or580-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 3 November 2017","440 contributions","The mall- beauty of Shimla","Wonderful place to spend time with life partner.  Hold her hand took a memorable walk on Mall road. Explore the Himalayan beauty."
"1733316968-2229","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or570-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 30 November 2017","Chesham, UK","Blissfully Free of Traffic.","Iconic thoroughfare of Shimla & along with The Ridge above, traffic free.Wander along noting Raj era buidings, browsing the shops or taking a detour down to the Lower Bazaar. If you have read Rudyard Kipling's short stories you can still identify some of the places along here."
"1733316968-2230","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or570-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 28 November 2017","Somerset","Go for a stroll","It was interesting to walk the length of the Mall and see the various shops,cafes, and other businesses that are located in this the main shopping street in Shimla."
"1733316968-2231","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or570-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 26 November 2017","Bengaluru, India","Worth a stroll","The Mall, the Ridge and Scandal Point are all together along with the church and the theatre (where Michael Palin visited).  You can stroll from one to the other going slightly uphill past the church, onto the Ridge (with statues to Gandhi and great views) and along to Scandal Point.

Its a great place to people watch and reflect on your time in Shimla."
"1733316968-2232","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or570-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 22 November 2017","United Kingdom","Its a Road with Shops on It","Everyone goes on about The Mall when in Shimla but I did not get it.  Its some winding roads with loads of different types of shops.  Some commercial restaurants too like Subways and Pizza Hut.  The church at the top when we went was closed (not sure if it actually opens) so could not go inside."
"1733316968-2233","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or570-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 18 November 2017","Ottawa, Canada","Night time walk along The Mall","We walked The Mall at noon and then later in the early evening, and I prefer the crowded night time hustle and bustle. We saw a number of tourists but the locals are everywhere. This may be a touristy place but it’s also home to 50,000 people - made up of folks who have moved here from their small villages that surround Shimla for higher education.

Lots of stuff can be bought here. Our driver told us that mostly everything anyone can buy in Shimla has come from Chandigarh or other big cities south. But, if you like it (whatever it is), buy it!"
"1733316968-2234","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or570-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 18 November 2017","Perth, UK","Everyone does it.","Great pedestrianised street. Every ethnic group in India seems to be present. Super for people watching. Must do."
"1733316968-2235","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or570-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 14 November 2017","calcutta","Bustling with life","A mall in any hill station draws tourists by the dozen. Shimla is no exception. The over 1km walking zone is abuzz with shops, eateries, including legendary bakeries and Ice cream parlors, sunset viewpoints and even a Scandal Point! Since vehicles are not allowed, it is a wonderful stretch to walk on, especially in the evening chill."
"1733316968-2236","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or570-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 13 November 2017","Chandigarh, India","Business street","This is a street leading towards the scandal point / church / ridge with multiple local as well as branded shops selling their goods.. Few restaurants are also ther.. This is one of the most visited place by a tourist in Shimla.. You can reach here by parking your vehicle in cart road and take a LIFT.."
"1733316968-2237","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or570-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 12 November 2017","London, UK","Cultural paradise","To reach the mall you can take the tourist lift at one end of the mall or walk the steps at the Auckland Tunnel which is the other end
Walk along the mall people watching, there are some nice cloths shops too, when you get to scandal point drop down into the lower bazaar, which is the locals area. The colour and atmosphere there is magic
A necessary visit whilst in Shimla"
"1733316968-2238","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or570-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 12 November 2017","Terrington, UK","Interesting and full of life","A good place for people watching, bustling with people and activity.  The history of the buildings is interesting and seeing men carry fridge freezers and washing machines on their backs is astonishing!"
"1733316976-2239","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or560-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 13 December 2017","mumbai","best place in shimla","i loved the concept of mall. no vehicles. Just roam around. shop if you want. just sit alone or with loved one have coffee or fave fun with friends. this place is vibrant."
"1733316976-2240","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or560-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 11 December 2017","68 contributions","Honeymoon trip","Just feel romantic walking putting hand in hand of ur love..the mall road Shimla,is an endeavour to feel,love,romance,care for each other,n apart from it...the shower of love in Nature."
"1733316976-2241","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or560-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 11 December 2017","Mumbai, India","Kamshab","The Mall road in Shimla is one of the best place for tourists . One can come up by Lift from down or come by car up to Marina hotel and then walk. The Mall is full of shops and eating joints.There is also a very old (since1955) skating rink. The Mall road is full of life."
"1733316976-2242","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or560-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 10 December 2017","Dhaka City, Bangladesh","Local shopping and street food","Shoppers paradise with a lot of food options. local dress, accessories and antique jeweler are available for shoppers. A great place for window shopping as well. Hundreds of shops in different layers and price range, something for everyone.If you want to enjoy street food, you'll find it there or fine dining; there are some brand shops as well."
"1733316976-2243","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or560-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 10 December 2017","Bengaluru, India","Channa masala with cutlet the best","Its been 5 yrs and still the channa masala on the mall road is making me remember my trip to himachal.. One of the best places to stroll around in Shimla"
"1733316976-2244","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or560-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 8 December 2017","Chandigarh, India","Life line of Shimla","A great place to stroll as much as you can. Colourful people and lovely eateries must stay close to Mall to enjoy your stay."
"1733316976-2245","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or560-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 8 December 2017","Muscat, Oman","Lovely place!!","The whole point of being in Shimla is to see the Mall. We lodged on the Mall road to have easy access to the place. The best time is early in the morning as it experiences a wonderful sunrise. One could just sit there and while away the whole day. Loved the place."
"1733316976-2246","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or560-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 6 December 2017","Pune, India","Clean n classy","The Shimla Mall Road is a good place for shopping. U can roam around the clean roads and enjoy some good street food there."
"1733316976-2247","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or560-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 2 December 2017","Hampshire, UK","Bustling","It is well worth visiting if you don't mind the crowds.  When I went it was very busy with tourists and locals. Shops of all type line the street.  Just enjoy the experience."
"1733316976-2248","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or560-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 1 December 2017","145 contributions","Beautiful","The mall is full of shops , food , street shopping and much more ! 

It is a long walk and vehicles are not allowed ( good news for the pedestrians).

The mall has everything you need , from good shopping brands to eating joints to museums ! 

But , beware of the monkeys !"
"1733316985-2249","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or550-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 26 December 2017","Shivpuri, India","Pleasant walk!!","A nice clean street to walk around during morning and late evening. Be careful with eatables as you might encounter a monkey rushing towards you. Try sandwich near the lift."
"1733316985-2250","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or550-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 25 December 2017","New Delhi, India","Best Place in Shimla to Walk, Shop & Eat","This is the best & must visit place in Shimla. Mostly crowded, here you can walk and do shopping with variety of food options and with added nature view."
"1733316985-2251","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or550-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 23 December 2017","Asansol, India","MALL ROAD","Mall road is busiest place of shimla and can find every thing of need like fasion to luxury.here have many good restaurant too"
"1733316985-2252","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or550-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 21 December 2017","Nagpur, India","very nice place","Its a very place always crowded with very friendly & good people. You will find everything which is required, Nice tourist attraction . would love to be back again."
"1733316985-2253","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or550-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 21 December 2017","6 contributions","Shopping experience","Lots of shops to see. You can go off wandering down the steeper roads for a local feel that will also be cheaper. If you don't mind paying a bit more stay on the mall. Great variety and lively."
"1733316985-2254","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or550-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 17 December 2017","Cape Town Central, South Africa","Bargains Galore","Shopping is extremely cheap and that bargain you have been looking for is definately to be found there ."
"1733316985-2255","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or550-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 17 December 2017","Bengaluru, India","Put appropriate boards for direction","It was raining and cold - but we simply enjoyed the walk on the wall. The shops are exciting and view gorgeous. Must clear the dirt around the lift for the mall"
"1733316985-2256","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or550-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 16 December 2017","Chandigarh, India","Life line of Shimla","A great place to stroll as much as one can. Lovely eating places like Indian Coffee House, Baljee, Honey Hut, Alfa, KFC all on the stretch of 1.5 km Mall. This place fills you with joy. Stay at a place on Mall itself for complete Fun."
"1733316985-2257","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or550-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 16 December 2017","Changanacherry, India","Nice place to see culture","It's just shopping, roaming, munching area. It's like thamel in Nepal. Very clean n veiw was very awesome. We can feel clouds around us. Must visit. In morning n in night preferable to go."
"1733316985-2258","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or550-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 14 December 2017","Patiala, India","Good for 1 Visit in both Day and Night","As opposed to earlier it has now all the Food Choices like Pizza and Sub outlets. Even if you have visited in Day Time must return for a Night round as the view is amazing on the road and around the city as well."
"1733316994-2259","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or540-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 9 January 2018","Mumbai, India","It must be on your to do list","Best place to visit in Shimla.Cleanliness is godliness is applied here.I loved this place and the architecture is amazing"
"1733316994-2260","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or540-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 5 January 2018","Derby, UK","Buzzing","Enjoyed walking around both the upper and lower bazaars on The Mall.  Lots of interesting shops selling everything from spices, sprees, buckets and medicines. Very busy but never  felt threatened.  Take the lift to the rooftop bar at the far end and watch the birds of prey circling as the sun goes down."
"1733316994-2261","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or540-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 4 January 2018","Kampala, Uganda","Overcrowded!!!","A very overcrowded area, not a treat for people who don't like crowded places.

A very long walk if not using the lift, the lift is also quite crowded and has long queues when going up. You come across several inconsiderate and impatient people here."
"1733316994-2262","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or540-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 2 January 2018","Mumbai","Once a major attraction of Simla, now a congested walking area","Revisited after 18 years and i am disappointed. The cobbled stone paths are gone, replaced by concrete roads. The constant ambulance sirens are irritating as are the huge crowds thronging to see the shops."
"1733316994-2263","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or540-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 1 January 2018","146 contributions","Good street food and shopping","The mall has a few attractions like the Christ church, gaitey theatre and pony for jhakku temple. The best part about is though is the street food like the many samosa, shops, momos, pastries etc. It is also an excellent place to buy Himachali clothes (Himachali emporium for best quality, other shops for cheaper stuff). The atmosphere is always lively with plenty of crowd. It is well worth staying in a hotel nearby to make several visits easier as other major streets like lakkar bazaar and the ridge are also nearby."
"1733316994-2264","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or540-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 1 January 2018","10 contributions","Perfect tourist attraction","The Mall is a major tourist attraction in Shimla. Some lovely shops on the sides. It has perfect eating joints that offer mouth watering delicacies. I enjoyed roaming around with my family at the Mall and I believe it is the best place to spend most of your time in Shimla."
"1733316994-2265","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or540-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 29 December 2017","5 contributions","Excellent place to visit","Mall road of Shimla is one of the best place any hill station can boast of. It is the main attraction of Shimla and present a unique view of natural beauty and pleasant surroundings. The place has its own charm and just roaming and walking here fills one person with happiness and enthusiasm. The road is well maintained and very neat and clean."
"1733316994-2266","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or540-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 29 December 2017","Mumbai, India","Walking down the Mall","This is one place you wouldn't want to miss when in Shimla. Got loads of shopping done and had lots to eat. Not much of a place for sightseeing, the only landmark being Christ Church but if you are a shopoholic and a foodie this is the place to go to."
"1733316994-2267","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or540-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 29 December 2017","New Delhi, Delhi, India","The Mall win the heart","Beautiful place especially in evening ....... It was crowdy due to Xmas vacation but still it's good"
"1733316994-2268","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or540-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 28 December 2017","2 contributions","Nice place to see","If you visit Manali,it incompletes without hanging out in this place,the gathering and the vaiety of foods is simply awesome. You can find here some massager man who gives you best massage at very affordable rates."
"1733317005-2269","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or530-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 19 January 2018","87 contributions","Shopping can never be enough","It's a long road of shopping and food all over. Fantastic artifacts and warm clothes and mouth watering food. The old buildings are great. At evenings the tourists are all crowded over the place and it looks so awesome. The sunset is just adorable. The cafes are old and filled with cheerful crowd."
"1733317005-2270","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or530-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 19 January 2018","Blagoveshchensk, Russia","Nice place with attractive street foods","A place of walk during the leisure. The real taste of Shimla can't be made full without the exploration of this area."
"1733317005-2271","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or530-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 19 January 2018","New Delhi, India","Nice place","Mall road is heart of shimla..most of the time we walk on mall road..there was snow covered road ..."
"1733317005-2272","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or530-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 16 January 2018","Singapore","Strolls","A must visit when in Shimla. Beautiful views , amazing shopping and beautiful architecture rolled into one."
"1733317005-2273","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or530-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 16 January 2018","Auckland, New Zealand","Cold and Crowded","I think its the only flat surface in shimla and it has breath taking view of the valley. A nice market just down the road and nice restaurant as well."
